,detectedDuplicate,detectedCorruption,firstInSession,timestamp,clientTimestamp,remoteHost,referer,location,productID,viewportPixelWidth,viewportPixelHeight,screenPixelWidth,screenPixelHeight,partyId,sessionId,pageViewId,eventType,userAgentString,userAgentName,userAgentFamily,userAgentVendor,userAgentType,userAgentVersion,userAgentDeviceCategory,userAgentOsFamily,userAgentOsVersion,userAgentOsVendor
367,False,False,False,1584713837358,1584713836683,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:cHqWmecLMDMzszaNRZtZnCfb4LgJc6pr,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
368,False,False,False,1584713902844,1584713902474,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:4AHEzw_hwDx5G8p~l~fU1UH~dgBQwOt~,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
369,False,False,False,1584713902844,1584713902474,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100001,100001.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:4AHEzw_hwDx5G8p~l~fU1UH~dgBQwOt~,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
370,False,False,False,1584713904683,1584713904549,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:mtD7NGqQtjeIVZCNDXdyt5HzU95ND0gv,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
371,False,False,False,1584713904683,1584713904549,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:mtD7NGqQtjeIVZCNDXdyt5HzU95ND0gv,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
372,False,False,False,1584714224539,1584714224151,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:P8MXuSlXV3TMKmHz16jPNwKusTA5YON4,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
373,False,False,False,1584714224539,1584714224151,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:P8MXuSlXV3TMKmHz16jPNwKusTA5YON4,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
374,False,False,True,1584721882812,1584721882678,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
375,False,False,True,1584721882812,1584721882678,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
376,False,False,False,1584721884078,1584721883941,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
377,False,False,False,1584721884078,1584721883941,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
378,False,False,False,1584721885001,1584721884863,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
379,False,False,False,1584721885001,1584721884863,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
380,False,False,False,1584721886132,1584721885995,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
381,False,False,False,1584721886132,1584721885995,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
382,False,False,False,1584721899195,1584721899053,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
383,False,False,False,1584721899195,1584721899053,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
384,False,False,False,1584721903001,1584721902859,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
385,False,False,False,1584721903001,1584721902859,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
386,False,False,False,1584721904065,1584721903932,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
387,False,False,False,1584721904065,1584721903932,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
388,False,False,False,1584721905872,1584721905738,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
389,False,False,False,1584721905872,1584721905738,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
390,False,False,False,1584721908041,1584721907901,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
391,False,False,False,1584721908041,1584721907901,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
392,False,False,False,1584721909846,1584721909710,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
393,False,False,False,1584721909846,1584721909710,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
394,False,False,False,1584721913779,1584721913642,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
395,False,False,False,1584721913779,1584721913642,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
396,False,False,False,1584721914872,1584721914735,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
397,False,False,False,1584721914872,1584721914735,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
398,False,False,False,1584721917661,1584721917522,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
399,False,False,False,1584721917661,1584721917522,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
400,False,False,False,1584721918416,1584721918000,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
401,False,False,False,1584721918416,1584721918000,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
402,False,False,False,1584721919172,1584721918753,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
403,False,False,False,1584721919172,1584721918753,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
404,False,False,False,1584721919889,1584721919703,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
405,False,False,False,1584721919889,1584721919703,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
406,False,False,False,1584721920156,1584721919983,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
407,False,False,False,1584721920156,1584721919983,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
408,False,False,False,1584721920658,1584721920527,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
409,False,False,False,1584721920658,1584721920527,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
410,False,False,False,1584721921514,1584721921380,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
411,False,False,False,1584721921514,1584721921380,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
412,False,False,False,1584721922267,1584721921577,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
